player_id,inn_outs,po,a,e,dp,zr,FPCT%,RF,CS%
aardsda01,921.0,11.0,29.0,3.0,2.0,0.0,0.9302325581395349,0.39087947882736157,
aaronha01,150488.0,12926.0,647.0,259.0,258.0,0.0,0.9812753036437247,0.811739141991388,
aaronto01,9346.0,1494.0,117.0,32.0,124.0,0.0,0.9805234327449787,1.5513588701048577,
aasedo01,3328.0,67.0,135.0,13.0,10.0,0.0,0.9395348837209302,0.5462740384615384,
abadan01,138.0,37.0,1.0,1.0,3.0,0.0,0.9743589743589743,2.4782608695652173,
abadfe01,540.0,7.0,27.0,2.0,0.0,0.0,0.9444444444444444,0.5666666666666667,
abadijo01,0.0,129.0,3.0,13.0,1.0,0.0,0.9103448275862069,inf,
abbated01,0.0,1872.0,2368.0,315.0,247.0,0.0,0.9308452250274424,inf,
abbeybe01,0.0,17.0,134.0,22.0,4.0,0.0,0.8728323699421965,inf,
abbeych01,0.0,917.0,90.0,99.0,18.0,0.0,0.9104882459312839,inf,
abbotda01,0.0,3.0,4.0,0.0,0.0,0.0,1.0,inf,
abbotfr01,0.0,768.0,185.0,40.0,26.0,0.0,0.959718026183283,inf,
abbotgl01,3858.0,113.0,187.0,17.0,12.0,0.0,0.9463722397476341,0.6998444790046656,
abbotje01,5762.0,471.0,2.0,13.0,0.0,0.0,0.9732510288065843,0.7388059701492538,
abbotji01,5022.0,72.0,300.0,9.0,16.0,0.0,0.9763779527559056,0.6666666666666666,
abbotku01,14198.0,1007.0,1263.0,81.0,275.0,0.0,0.9655465759251383,1.4389350612762362,
abbotky01,556.0,6.0,25.0,1.0,0.0,0.0,0.96875,0.5017985611510791,
abbotod01,0.0,52.0,2.0,1.0,2.0,0.0,0.9818181818181818,inf,
abbotpa01,2162.0,61.0,76.0,6.0,8.0,0.0,0.958041958041958,0.5703052728954672,
aberal01,924.0,23.0,79.0,6.0,6.0,0.0,0.9444444444444444,0.9935064935064936,
abercda01,0.0,1.0,3.0,2.0,0.0,0.0,0.6666666666666666,inf,
abercre01,2625.0,272.0,7.0,6.0,2.0,0.0,0.9789473684210527,0.9565714285714285,
abernbi01,0.0,0.0,0.0,0.0,0.0,0.0,,,
abernbr01,5781.0,445.0,590.0,22.0,154.0,0.0,0.97918637653737,1.6113129216398547,
abernte01,0.0,3.0,4.0,1.0,0.0,0.0,0.875,inf,
abernte02,3439.0,92.0,304.0,21.0,16.0,0.0,0.9496402877697842,1.0363477755161383,
abernwo01,0.0,1.0,6.0,0.0,0.0,0.0,1.0,inf,
aberscl01,0.0,76.0,8.0,8.0,2.0,0.0,0.9130434782608695,inf,
ablesha01,0.0,1.0,12.0,2.0,0.0,0.0,0.8666666666666667,inf,
abnersh01,11958.0,1133.0,19.0,8.0,5.0,0.0,0.993103448275862,0.8670346211741093,
abramca01,10985.0,1314.0,47.0,30.0,9.0,0.0,0.9784327821711,1.1150659990896676,
abramge01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,inf,
abregjo01,72.0,1.0,6.0,1.0,0.0,0.0,0.875,0.875,
abreubo01,63846.0,4616.0,164.0,88.0,25.0,0.0,0.9819227608874281,0.673808852551452,
abreujo01,0.0,9.0,15.0,1.0,1.0,0.0,0.96,inf,
abreujo02,2871.0,1922.0,129.0,17.0,205.0,0.0,0.991779497098646,6.429467084639499,
abreuju01,21.0,1.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,
abreuto01,3375.0,164.0,327.0,19.0,66.0,0.0,0.9627450980392157,1.3093333333333332,
abreuwi01,132.0,3.0,2.0,0.0,0.0,0.0,1.0,0.3409090909090909,
abstebi01,0.0,1685.0,93.0,41.0,83.0,0.0,0.977460142935679,inf,
accarje01,855.0,13.0,35.0,1.0,5.0,0.0,0.9795918367346939,0.5052631578947369,
aceveal01,1140.0,24.0,38.0,6.0,5.0,0.0,0.9117647058823529,0.48947368421052634,
acevejo01,1107.0,19.0,39.0,0.0,3.0,0.0,1.0,0.4715447154471545,
aceveju01,1713.0,42.0,68.0,8.0,1.0,0.0,0.9322033898305084,0.5779334500875657,
achteaj01,33.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.5454545454545454,
ackerji01,2713.0,73.0,161.0,2.0,11.0,0.0,0.9915254237288136,0.7762624401032068,
ackerto01,1141.0,19.0,49.0,1.0,1.0,0.0,0.9855072463768116,0.5363716038562665,
ackledu01,12435.0,1300.0,801.0,20.0,184.0,0.0,0.9905704856199906,1.520627261761158,
acklefr01,58.0,0.0,6.0,0.0,0.0,0.0,1.0,0.9310344827586207,
acostcy01,558.0,6.0,21.0,4.0,3.0,0.0,0.8709677419354839,0.43548387096774194,
acosted01,413.0,10.0,13.0,1.0,1.0,0.0,0.9583333333333334,0.5012106537530266,
acostjo01,0.0,5.0,38.0,1.0,0.0,0.0,0.9772727272727273,inf,
acostma01,744.0,19.0,37.0,4.0,6.0,0.0,0.9333333333333333,0.6774193548387096,
acostme01,0.0,191.0,18.0,15.0,5.0,0.0,0.9330357142857143,inf,
acrema01,381.0,5.0,9.0,1.0,0.0,0.0,0.9333333333333333,0.33070866141732286,
adairje01,28316.0,2380.0,2878.0,103.0,618.0,0.0,0.9807871665734005,1.671210622969346,
adairji01,0.0,37.0,55.0,5.0,9.0,0.0,0.9484536082474226,inf,
adamecr01,96.0,27.0,53.0,2.0,13.0,0.0,0.975609756097561,7.5,
adamsac01,0.0,14.0,108.0,5.0,7.0,0.0,0.9606299212598425,inf,
adamsau01,21.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,
adamsba01,0.0,58.0,648.0,17.0,17.0,0.0,0.9764868603042877,inf,
adamsbe01,0.0,802.0,257.0,34.0,32.0,0.0,0.9688929551692589,inf,
adamsbo01,0.0,0.0,5.0,0.0,0.0,0.0,1.0,inf,
adamsbo02,0.0,2.0,2.0,0.0,0.0,0.0,1.0,inf,
adamsbo03,6022.0,1748.0,2262.0,158.0,371.0,0.0,0.9620921305182342,5.993025572899369,
adamsbo04,81.0,26.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0
adamsbu01,0.0,1339.0,35.0,29.0,8.0,0.0,0.9793300071275838,inf,
adamsda01,0.0,14.0,47.0,3.0,1.0,0.0,0.953125,inf,
adamsda02,1020.0,56.0,76.0,1.0,12.0,0.0,0.9924812030075187,1.1647058823529413,
adamsdi01,0.0,171.0,17.0,1.0,19.0,0.0,0.9947089947089947,inf,
adamsdo01,78.0,9.0,2.0,0.0,0.0,0.0,1.0,1.2692307692307692,
adamsge01,0.0,21.0,0.0,4.0,0.0,0.0,0.84,inf,
adamsgl01,5322.0,367.0,12.0,16.0,2.0,0.0,0.959493670886076,0.640924464487035,
adamshe01,0.0,212.0,7.0,5.0,1.0,0.0,0.9776785714285714,inf,
adamsji01,0.0,4.0,1.0,0.0,0.0,0.0,1.0,inf,
adamsjo01,0.0,1.0,3.0,0.0,2.0,0.0,1.0,inf,
adamsjo02,331.0,9.0,15.0,3.0,0.0,0.0,0.8888888888888888,0.6525679758308157,
adamska01,0.0,2.0,33.0,3.0,0.0,0.0,0.9210526315789473,inf,
adamsla01,21.0,6.0,0.0,0.0,0.0,0.0,1.0,2.5714285714285716,
adamsma01,5868.0,2244.0,174.0,17.0,224.0,0.0,0.9930184804928132,3.708588957055215,
adamsmi01,76.0,2.0,3.0,0.0,0.0,0.0,1.0,0.5921052631578947,
adamsmi02,1415.0,106.0,8.0,2.0,2.0,0.0,0.9827586206896551,0.7250883392226148,
adamsmi03,1221.0,32.0,43.0,1.0,4.0,0.0,0.9868421052631579,0.5528255528255528,
adamsre01,0.0,0.0,5.0,1.0,1.0,0.0,0.8333333333333334,inf,
adamsri01,0.0,4.0,20.0,2.0,0.0,0.0,0.9230769230769231,inf,
adamsri02,1978.0,99.0,254.0,14.0,46.0,0.0,0.9618528610354223,1.6061678463094033,
adamsru01,6078.0,331.0,573.0,46.0,113.0,0.0,0.9515789473684211,1.3385982230997038,
adamsry01,639.0,47.0,62.0,2.0,16.0,0.0,0.9819819819819819,1.5352112676056338,
adamssp01,0.0,2287.0,3748.0,230.0,597.0,0.0,0.9632881085395052,inf,
adamssp02,0.0,225.0,263.0,34.0,46.0,0.0,0.9348659003831418,inf,
adamste01,2606.0,87.0,130.0,14.0,6.0,0.0,0.9393939393939394,0.749424405218726,
adamswi01,0.0,9.0,71.0,3.0,2.0,0.0,0.963855421686747,inf,
adamswi02,404.0,7.0,16.0,0.0,0.0,0.0,1.0,0.5123762376237624,
adcocjo01,33732.0,13762.0,902.0,108.0,1234.0,0.0,0.9926888708367181,3.912486659551761,
adcocna01,315.0,10.0,16.0,3.0,0.0,0.0,0.896551724137931,0.7428571428571429,
addisbo01,0.0,281.0,10.0,4.0,4.0,0.0,0.9864406779661017,inf,
adducji01,1053.0,167.0,14.0,2.0,6.0,0.0,0.9890710382513661,1.547008547008547,
adducji02,843.0,155.0,3.0,1.0,3.0,0.0,0.9937106918238994,1.686832740213523,
addybo01,0.0,478.0,306.0,204.0,21.0,0.0,0.7935222672064778,inf,
adenhni01,54.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16666666666666666,
aderhmo01,0.0,125.0,26.0,14.0,5.0,0.0,0.9151515151515152,inf,
adkinde01,0.0,9.0,18.0,2.0,1.0,0.0,0.9310344827586207,inf,
adkindi01,0.0,2.0,5.0,1.0,1.0,0.0,0.875,inf,
adkindo01,0.0,0.0,7.0,0.0,0.0,0.0,1.0,inf,
adkingr01,0.0,19.0,88.0,5.0,2.0,0.0,0.9553571428571429,inf,
adkinhe01,0.0,2.0,0.0,1.0,0.0,0.0,0.6666666666666666,inf,
adkinjo01,414.0,7.0,23.0,2.0,3.0,0.0,0.9375,0.6521739130434783,
adkinst01,72.0,0.0,3.0,0.0,0.0,0.0,1.0,0.375,
adlesda01,1840.0,453.0,26.0,4.0,2.0,0.0,0.9917184265010351,2.3429347826086957,0.3018867924528302
adriaeh01,729.0,93.0,180.0,6.0,40.0,0.0,0.978494623655914,3.3703703703703702,
afenitr01,613.0,123.0,5.0,1.0,3.0,0.0,0.9922480620155039,1.8792822185970637,0.15
affelje01,2670.0,45.0,184.0,13.0,13.0,0.0,0.9462809917355371,0.7719101123595505,
agbaybe01,8994.0,610.0,10.0,15.0,0.0,0.0,0.9763779527559056,0.6204136090727151,
ageeto01,52930.0,4759.0,104.0,123.0,36.0,0.0,0.9753309265944645,0.8268845645191762,
agganha01,3568.0,1272.0,103.0,15.0,116.0,0.0,0.9892086330935251,3.468329596412556,
aglerjo01,0.0,1457.0,111.0,31.0,91.0,0.0,0.9806128830519074,inf,
agnewsa01,0.0,2034.0,773.0,132.0,67.0,0.0,0.9550867642055121,inf,
agostju01,1879.0,58.0,158.0,14.0,13.0,0.0,0.9391304347826087,1.0345928685470995,
aguaylu01,8183.0,483.0,867.0,54.0,148.0,0.0,0.9615384615384616,1.4847855309788587,
aguilch01,1323.0,103.0,5.0,2.0,0.0,0.0,0.9818181818181818,0.7346938775510204,
aguilje01,222.0,97.0,7.0,2.0,5.0,0.0,0.9811320754716981,4.216216216216216,
aguilri01,3875.0,99.0,177.0,5.0,9.0,0.0,0.9822064056939501,0.6410322580645161,
aguirha01,4124.0,48.0,167.0,28.0,6.0,0.0,0.8847736625514403,0.4692046556741028,
ahearch01,0.0,2.0,5.0,2.0,0.0,0.0,0.7777777777777778,inf,
ahearpa01,30.0,3.0,1.0,0.0,0.0,0.0,1.0,1.2,
ahmedni01,501.0,217.0,413.0,15.0,97.0,0.0,0.9767441860465116,11.317365269461078,
aikenwi01,13403.0,4425.0,300.0,42.0,430.0,0.0,0.9911894273127754,3.172797134969783,
aingeda01,5739.0,429.0,422.0,25.0,92.0,0.0,0.9714611872146118,1.334553058024046,
ainsmed01,0.0,4410.0,1088.0,193.0,96.0,0.0,0.9660868037251801,inf,
ainswku01,381.0,8.0,16.0,0.0,1.0,0.0,1.0,0.5669291338582677,
aitchra01,0.0,9.0,42.0,7.0,0.0,0.0,0.8793103448275862,inf,
aitonge01,0.0,10.0,1.0,1.0,0.0,0.0,0.9166666666666666,inf,
akejo01,0.0,10.0,15.0,10.0,2.0,0.0,0.7142857142857143,inf,
akerfda01,701.0,5.0,40.0,3.0,1.0,0.0,0.9375,0.5777460770328102,
akerja01,2239.0,65.0,167.0,8.0,20.0,0.0,0.9666666666666667,0.9325591782045556,
akersbi01,0.0,235.0,329.0,41.0,68.0,0.0,0.9322314049586777,inf,
akersje01,0.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,inf,
albagi01,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,
albaljo01,228.0,1.0,10.0,0.0,0.0,0.0,1.0,0.4342105263157895,
albanjo01,18.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,
alberan01,180.0,4.0,9.0,0.0,1.0,0.0,1.0,0.65,
alberbu01,0.0,0.0,0.0,0.0,0.0,0.0,,,
albercy01,0.0,1.0,3.0,0.0,0.0,0.0,1.0,inf,
albergu01,0.0,145.0,316.0,71.0,27.0,0.0,0.8665413533834586,inf,
alberha01,0.0,46.0,89.0,2.0,17.0,0.0,0.9854014598540146,inf,
alberjo01,175.0,6.0,11.0,1.0,1.0,0.0,0.9444444444444444,0.8742857142857143,
alberma01,1548.0,35.0,79.0,6.0,9.0,0.0,0.95,0.6627906976744186,
albosed01,0.0,2.0,11.0,0.0,1.0,0.0,1.0,inf,
albreed01,0.0,0.0,2.0,0.0,0.0,0.0,1.0,inf,
albrija01,0.0,48.0,85.0,8.0,15.0,0.0,0.9432624113475178,inf,
albural01,486.0,16.0,21.0,1.0,3.0,0.0,0.9736842105263158,0.6851851851851852,
alburvi01,1118.0,10.0,52.0,2.0,7.0,0.0,0.96875,0.4991055456171735,
alcalsa01,748.0,16.0,28.0,1.0,0.0,0.0,0.9777777777777777,0.5294117647058824,
alcanar01,1890.0,268.0,88.0,12.0,11.0,0.0,0.967391304347826,1.6952380952380952,
alcanis01,528.0,62.0,3.0,4.0,3.0,0.0,0.9420289855072463,1.1079545454545454,
alcarlu01,2593.0,209.0,240.0,10.0,44.0,0.0,0.9782135076252724,1.55842653297339,
alcocsc01,0.0,61.0,96.0,16.0,11.0,0.0,0.9075144508670521,inf,
alderda01,0.0,2.0,11.0,0.0,1.0,0.0,1.0,inf,
aldremi01,21716.0,3026.0,176.0,30.0,189.0,0.0,0.9907178217821783,1.3270399705286424,
aldresc01,1498.0,21.0,64.0,3.0,5.0,0.0,0.9659090909090909,0.5106809078771696,
aldrico01,123.0,7.0,0.0,0.0,0.0,0.0,1.0,0.5121951219512195,
aldrija01,326.0,12.0,11.0,2.0,1.0,0.0,0.92,0.6349693251533742,
aldrivi01,0.0,26.0,354.0,12.0,19.0,0.0,0.9693877551020408,inf,
alenoch01,0.0,137.0,153.0,12.0,17.0,0.0,0.9602649006622517,inf,
alexabo01,33.0,0.0,0.0,0.0,0.0,0.0,,0.0,
alexada01,0.0,5769.0,328.0,71.0,502.0,0.0,0.9884889753566797,inf,
alexado01,10103.0,264.0,521.0,32.0,36.0,0.0,0.9608323133414932,0.6992972384440266,
alexaga01,6331.0,1124.0,110.0,39.0,12.0,1.0,0.969363707776905,1.7542252408782182,0.24014336917562723
alexage01,294.0,7.0,14.0,0.0,3.0,0.0,1.0,0.6428571428571429,
alexahu01,0.0,2.0,0.0,1.0,0.0,0.0,0.6666666666666666,inf,
alexama01,2067.0,163.0,30.0,4.0,4.0,0.0,0.9796954314720813,0.8403483309143687,
alexama02,8933.0,502.0,859.0,54.0,161.0,0.0,0.9618374558303887,1.371207880891078,
alexani01,0.0,81.0,43.0,14.0,0.0,0.0,0.8985507246376812,inf,
alexape01,0.0,189.0,1419.0,25.0,50.0,0.0,0.9846907532149418,inf,
alexasc01,0.0,1.0,1.0,0.0,0.0,0.0,1.0,inf,
alexawa01,0.0,579.0,220.0,34.0,18.0,0.0,0.9591836734693877,inf,
alfarja01,51.0,2.0,3.0,0.0,1.0,0.0,1.0,0.8823529411764706,
alfonan01,1839.0,31.0,84.0,4.0,8.0,0.0,0.9663865546218487,0.5628058727569332,
alfoned01,36251.0,1644.0,3022.0,106.0,447.0,0.0,0.9777870913663035,1.1584232159112853,
alfonel01,4032.0,1059.0,76.0,17.0,10.0,0.0,0.9852430555555556,2.533482142857143,0.29545454545454547
alicelu01,26491.0,2033.0,2849.0,142.0,632.0,0.0,0.9717356687898089,1.6586010343135404,
allanan01,11998.0,2410.0,208.0,52.0,26.0,4.0,0.9805243445692884,1.9638273045507584,0.30641330166270786
allarbr01,287.0,7.0,12.0,2.0,1.0,0.0,0.9047619047619048,0.5958188153310104,
allenbe01,24076.0,2031.0,2347.0,100.0,558.0,0.0,0.9776686020544886,1.6365675361355707,
allenbo01,0.0,1403.0,2171.0,330.0,278.0,0.0,0.9154713114754098,inf,
allenbo02,0.0,8.0,0.0,1.0,0.0,0.0,0.8888888888888888,inf,
allenbo03,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,
allenbo04,822.0,16.0,51.0,4.0,4.0,0.0,0.9436619718309859,0.7335766423357665,
allenbr01,2577.0,741.0,37.0,6.0,59.0,0.0,0.9923469387755102,2.7171129220023285,
allench01,8289.0,649.0,24.0,16.0,7.0,0.0,0.97677793904209,0.7307274701411509,
allenco01,507.0,7.0,13.0,3.0,0.0,0.0,0.8695652173913043,0.35502958579881655,
allendi01,50048.0,8033.0,1724.0,264.0,758.0,0.0,0.973655323819978,1.75457560741688,
allendu01,198.0,49.0,1.0,0.0,5.0,0.0,1.0,2.272727272727273,
allenet01,0.0,2746.0,103.0,56.0,23.0,0.0,0.980722891566265,inf,
allenfr01,0.0,31.0,226.0,18.0,3.0,0.0,0.9345454545454546,inf,
allenga01,9013.0,1766.0,150.0,32.0,26.0,5.0,0.9835728952772074,1.9132364362587373,0.3206997084548105
allenha01,0.0,16.0,36.0,13.0,1.0,0.0,0.8,inf,
allenha02,10678.0,815.0,104.0,41.0,24.0,0.0,0.9572916666666667,0.774583255291253,
allenhe01,0.0,2.0,0.0,0.0,1.0,0.0,1.0,inf,
allenho01,0.0,2.0,1.0,0.0,0.0,0.0,1.0,inf,
allenja01,0.0,48.0,37.0,21.0,2.0,0.0,0.8018867924528302,inf,
allenja02,2039.0,55.0,155.0,9.0,16.0,0.0,0.958904109589041,0.9269249632172634,
allenje01,14204.0,1199.0,28.0,22.0,8.0,0.0,0.9823859087269816,0.7774570543508871,
allenjo01,0.0,0.0,1.0,0.0,0.0,0.0,1.0,inf,
allenjo02,0.0,104.0,366.0,21.0,24.0,0.0,0.9572301425661914,inf,
allenki01,494.0,30.0,42.0,2.0,8.0,0.0,0.972972972972973,1.311740890688259,
allenll01,892.0,15.0,46.0,3.0,5.0,0.0,0.953125,0.6154708520179372,
allenlu01,48.0,4.0,0.0,0.0,0.0,0.0,1.0,0.75,
allenmy01,0.0,306.0,52.0,38.0,8.0,0.0,0.9040404040404041,inf,
allenne01,2965.0,75.0,120.0,4.0,4.0,0.0,0.9798994974874372,0.5919055649241147,
allenni01,0.0,707.0,240.0,42.0,28.0,0.0,0.9575328614762386,inf,
allenpe01,0.0,1.0,0.0,0.0,0.0,0.0,1.0,inf,
allenro01,77.0,29.0,1.0,1.0,1.0,0.0,0.967741935483871,3.5064935064935066,
allenro02,114.0,14.0,0.0,0.0,0.0,0.0,1.0,1.105263157894737,
allensl01,0.0,21.0,7.0,3.0,0.0,0.0,0.9032258064516129,inf,
alleyge01,28083.0,1879.0,3641.0,166.0,805.0,0.0,0.9708054871614492,1.769041769041769,
alliebo01,366.0,92.0,6.0,0.0,0.0,1.0,1.0,2.4098360655737703,0.25
alliega01,2855.0,211.0,295.0,26.0,59.0,0.0,0.9511278195488722,1.5950963222416812,
allisan01,0.0,229.0,2.0,24.0,5.0,0.0,0.9058823529411765,inf,
allisar01,0.0,595.0,46.0,94.0,14.0,0.0,0.8721088435374149,inf,
allisbi01,0.0,27.0,4.0,7.0,0.0,0.0,0.8157894736842105,inf,
allisbo01,68971.0,6024.0,244.0,151.0,126.0,0.0,0.9764760866178532,0.8179089762363893,
allisda01,33.0,0.0,0.0,0.0,0.0,0.0,,0.0,
allisdo01,0.0,1317.0,270.0,238.0,24.0,0.0,0.8695890410958904,inf,
allisma01,0.0,6.0,60.0,6.0,2.0,0.0,0.9166666666666666,inf,
allismi01,0.0,20.0,1.0,0.0,0.0,0.0,1.0,inf,
allrebe01,2372.0,241.0,4.0,8.0,2.0,0.0,0.9683794466403162,0.9295952782462057,
almadme01,0.0,1514.0,72.0,49.0,16.0,0.0,0.9700305810397554,inf,
almanar01,644.0,6.0,20.0,1.0,2.0,0.0,0.9629629629629629,0.36335403726708076,
almanca01,721.0,9.0,34.0,3.0,2.0,0.0,0.9347826086956522,0.536754507628294,
almeira01,0.0,100.0,150.0,28.0,12.0,0.0,0.8992805755395683,inf,
almonab01,1794.0,418.0,15.0,18.0,3.0,0.0,0.9600886917960089,2.1722408026755855,
almonbi01,25967.0,2018.0,2273.0,175.0,435.0,0.0,0.9608150470219435,1.4872337967420186,
almoned01,33.0,0.0,3.0,0.0,0.0,0.0,1.0,0.8181818181818182,
almoner01,927.0,58.0,70.0,13.0,14.0,0.0,0.9078014184397163,1.2427184466019416,
almonhe01,156.0,3.0,6.0,0.0,1.0,0.0,1.0,0.5192307692307693,
almonmi01,0.0,1.0,1.0,0.0,0.0,0.0,1.0,inf,
almonzo01,951.0,94.0,2.0,0.0,0.0,0.0,1.0,0.9085173501577287,
alomalu01,0.0,15.0,28.0,0.0,1.0,0.0,1.0,inf,
alomaro01,59750.0,4463.0,6536.0,183.0,1411.0,0.0,0.9836344124485781,1.6567531380753138,
alomasa01,32959.0,2890.0,3463.0,158.0,817.0,0.0,0.9757333742896637,1.7347917109135593,
alomasa02,31919.0,7667.0,464.0,86.0,72.0,4.0,0.9895338931483509,2.292647012751026,0.3020257826887661
alonsyo01,8535.0,3470.0,262.0,23.0,270.0,0.0,0.9938748335552596,3.935325131810193,
aloufe01,84775.0,9388.0,409.0,159.0,345.0,0.0,0.9840297308155886,1.0400825715128281,
alouje01,50194.0,3355.0,135.0,115.0,31.0,0.0,0.9680998613037448,0.6257720046220664,
alouma01,67104.0,6082.0,261.0,123.0,170.0,0.0,0.9809774203526137,0.8507242489270386,
aloumo01,69275.0,4642.0,144.0,90.0,30.0,0.0,0.9815422477440525,0.6217827499097799,
alperwh01,0.0,1013.0,1257.0,156.0,114.0,0.0,0.9356966199505359,inf,
alstode01,3919.0,325.0,8.0,14.0,2.0,0.0,0.9596541786743515,0.7647359020158203,
alstoga01,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,
alstoto01,1845.0,605.0,75.0,9.0,63.0,0.0,0.9869375907111756,3.317073170731707,
alstowa01,0.0,1.0,0.0,1.0,0.0,0.0,0.5,inf,
altampo01,275.0,4.0,20.0,1.0,0.0,0.0,0.96,0.7854545454545454,
altener01,0.0,3.0,6.0,0.0,0.0,0.0,1.0,inf,
altenje01,0.0,9.0,0.0,0.0,0.0,0.0,1.0,inf,
altheaa01,27.0,86.0,3.0,0.0,1.0,0.0,1.0,29.666666666666668,
altizda01,0.0,1712.0,896.0,132.0,119.0,0.0,0.9518248175182482,inf,
altmage01,39611.0,3233.0,128.0,71.0,56.0,0.0,0.9793123543123543,0.7636515109439297,
altobjo01,2479.0,486.0,21.0,7.0,30.0,0.0,0.9863813229571985,1.8406615570794675,
altroni01,0.0,181.0,610.0,31.0,23.0,0.0,0.962287104622871,inf,
altuvjo01,12936.0,1125.0,1814.0,37.0,408.0,0.0,0.9875672043010753,2.0447588126159553,
alusige01,7502.0,586.0,26.0,9.0,14.0,0.0,0.9855072463768116,0.7342042122100774,
alvarab01,30.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6,
alvarcl01,24.0,10.0,0.0,0.0,0.0,0.0,1.0,3.75,0.0
alvarda01,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,
alvarda02,0.0,16.0,1.0,0.0,1.0,0.0,1.0,inf,
alvarga01,1587.0,44.0,95.0,19.0,6.0,0.0,0.879746835443038,0.7882797731568998,
alvarhe01,1623.0,55.0,107.0,9.0,9.0,0.0,0.9473684210526315,0.8983364140480592,
alvarjo01,487.0,16.0,27.0,0.0,5.0,0.0,1.0,0.7946611909650924,
alvarjo02,120.0,6.0,11.0,0.0,1.0,0.0,1.0,1.275,
alvarju01,183.0,8.0,8.0,0.0,2.0,0.0,1.0,0.7868852459016393,
alvarlu01,8627.0,538.0,967.0,60.0,169.0,0.0,0.9616613418530351,1.5700707082415672,
alvaror01,486.0,27.0,2.0,0.0,2.0,0.0,1.0,0.5370370370370371,
alvaros01,1638.0,126.0,183.0,10.0,38.0,0.0,0.9686520376175548,1.6978021978021978,
alvarpe01,14475.0,1327.0,1268.0,133.0,209.0,0.0,0.9512463343108505,1.6134715025906736,
alvarrj01,24.0,2.0,3.0,0.0,0.0,0.0,1.0,1.875,
alvarro01,252.0,90.0,4.0,2.0,9.0,0.0,0.9791666666666666,3.357142857142857,
alvarta01,175.0,5.0,7.0,1.0,2.0,0.0,0.9230769230769231,0.6171428571428571,
alvarto01,441.0,27.0,0.0,0.0,0.0,0.0,1.0,0.5510204081632653,
alvarvi01,48.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1875,
alvarwi01,5244.0,58.0,215.0,8.0,12.0,0.0,0.9715302491103203,0.4685354691075515,
alvisma01,25454.0,962.0,1693.0,123.0,144.0,0.0,0.9557235421166307,0.9387522589769781,
alvorbi01,0.0,445.0,643.0,181.0,41.0,0.0,0.8573680063041765,inf,
alyeabr01,10140.0,672.0,34.0,20.0,2.0,0.0,0.9724517906336089,0.6266272189349112,
amalfjo01,11254.0,873.0,1149.0,71.0,222.0,0.0,0.9660774008600096,1.6170250577572418,
amarari01,17791.0,1459.0,564.0,36.0,131.0,0.0,0.9825157843613405,1.0233826091844191,
amarial01,7914.0,720.0,760.0,33.0,145.0,0.0,0.9781890284203569,1.6830932524639879,
amaroru01,17962.0,1532.0,1864.0,108.0,421.0,0.0,0.9691780821917808,1.701592250306202,
amaroru02,10684.0,928.0,29.0,11.0,6.0,0.0,0.9886363636363636,0.8061587420441783,
amblewa01,0.0,478.0,683.0,62.0,126.0,0.0,0.9493049877350777,inf,
ambrech01,1203.0,102.0,2.0,2.0,0.0,0.0,0.9811320754716981,0.7780548628428927,
ambrihe01,315.0,4.0,19.0,0.0,1.0,0.0,1.0,0.6571428571428571,
amelued01,706.0,74.0,0.0,0.0,0.0,0.0,1.0,0.943342776203966,
amesre01,0.0,107.0,1000.0,74.0,25.0,0.0,0.9373412362404742,inf,
amesst01,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,
amezaal01,9669.0,838.0,430.0,26.0,71.0,0.0,0.9799072642967542,1.1802668321439653,
amoledo01,0.0,6.0,35.0,6.0,0.0,0.0,0.8723404255319149,inf,
amorosa01,17242.0,1254.0,43.0,32.0,4.0,0.0,0.9759217456734387,0.6770096276534044,
amorvi01,100.0,2.0,7.0,0.0,0.0,0.0,1.0,0.81,
anckewa01,0.0,1.0,5.0,0.0,1.0,0.0,1.0,inf,
anderal01,0.0,173.0,264.0,30.0,46.0,0.0,0.9357601713062098,inf,
anderal02,2456.0,41.0,131.0,4.0,12.0,0.0,0.9772727272727273,0.6302931596091205,
anderan01,0.0,118.0,152.0,15.0,38.0,0.0,0.9473684210526315,inf,
anderbi01,0.0,0.0,0.0,0.0,0.0,0.0,,,
anderbo01,2519.0,46.0,165.0,13.0,14.0,0.0,0.9419642857142857,0.7538705835649067,
anderbr01,78244.0,6833.0,107.0,79.0,27.0,0.0,0.9887448354466448,0.7982720719799601,
anderbr02,4641.0,76.0,313.0,18.0,21.0,0.0,0.9557739557739557,0.7543632837750485,
